Date,Time,S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
12/25/17,9:23:26,25.06,25.06,24.56,25.44,7,7,37,24,0.08,0.05,0.06,NA,NA,-0.046153846,no motion detected,no motion detected,empty room
12/24/17,1:12:25,25.38,25.44,24.94,NA,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.138461538,no motion detected,no motion detected,empty room
12/25/17,9:58:09,25.06,25.06,24.63,25.56,9,10,45,31,0.07,NA,0.05,0.09,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:56:10,25.81,26.06,25.75,25.94,3,3,13,11,0.08,0.07,0.12,0.09,750,2.55,no motion detected,motion detected,3 persons
12/25/17,10:19:05,25.13,25.13,24.69,25.75,10,10,46,31,0.08,0.05,NA,0.09,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:37:20,25.38,25.38,24.94,NA,0,0,0,0,0.07,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
1/11/18,1:15:01,25.25,25.25,24.75,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/23/17,0:17:56,25.38,25.44,NA,25.75,0,0,0,0,0.06,0.05,0.05,0.06,375,-0.296153846,no motion detected,no motion detected,empty room
1/10/18,15:35:30,25.56,26,25.44,NA,10,10,53,33,0.14,0.36,0.08,0.08,370,0.769230769,motion detected,motion detected,3 persons
12/26/17,1:19:46,25.38,25.38,24.94,25.88,0,0,0,0,0.07,0.05,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,10:42:35,25.13,25.13,24.75,25.81,10,12,50,NA,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,12:19:33,25.69,28.13,25.13,26.06,157,NA,80,61,0.21,0.27,0.13,0.14,635,1.557692308,motion detected,no motion detected,2 persons
12/26/17,0:39:26,25.38,25.38,24.94,25.81,0,0,0,0,0.08,NA,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:42:20,NA,25.06,24.63,25.44,8,9,40,27,0.08,NA,0.06,0.11,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:37:44,25.06,25.06,24.56,25.5,7,8,38,25,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:46:34,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:24:24,25.31,NA,24.81,25.75,124,36,60,46,0.35,0.05,0.05,0.11,440,0.915384615,no motion detected,no motion detected,1 person
1/10/18,15:30:24,25.56,25.88,25.38,25.63,10,13,56,NA,NA,0.45,0.1,0.16,370,1.153846154,no motion detected,no motion detected,3 persons
1/11/18,1:02:46,25.19,25.25,24.81,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/23/17,1:23:48,25.38,25.31,24.88,25.75,0,0,0,0,0.07,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/25/17,10:36:27,25.13,25.13,24.75,25.75,10,12,49,NA,0.08,NA,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:57:45,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,NA,0.06,370,-0.088461538,no motion detected,no motion detected,empty room
12/26/17,1:42:44,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.06,0.05,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:06:32,25.19,24.88,24.69,25.56,NA,35,58,44,0.37,0.16,0.18,0.05,410,0.903846154,no motion detected,no motion detected,1 person
1/11/18,0:22:56,25.25,25.31,24.81,25.38,0,0,0,0,0.07,0.05,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,1:01:50,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.06,375,-0.207692308,no motion detected,no motion detected,empty room
1/10/18,16:21:58,25.81,26.13,25.69,25.88,5,7,NA,22,2.56,0.31,0.45,0.2,575,3.8,no motion detected,motion detected,3 persons
12/25/17,9:20:53,NA,25.06,24.56,25.31,7,8,37,24,0.07,0.05,0.06,0.11,NA,-0.173076923,motion detected,no motion detected,empty room
12/23/17,0:44:29,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.05,375,0,no motion detected,no motion detected,empty room
1/11/18,0:09:09,25.25,25.25,24.88,25.44,0,0,0,0,0.07,NA,0.05,0.09,345,0,no motion detected,no motion detected,empty room
1/11/18,1:01:44,25.19,25.25,24.75,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
1/10/18,15:32:26,25.5,26,25.38,NA,10,13,56,NA,0.39,0.53,0.14,0.12,370,1.184615385,no motion detected,no motion detected,3 persons
12/26/17,0:17:28,25.38,25.38,NA,25.88,0,0,0,0,0.08,0.05,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:12:43,NA,NA,24.56,25.38,7,7,36,24,0.08,0.05,0.06,0.11,NA,-0.161538462,no motion detected,no motion detected,empty room
12/23/17,0:23:33,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,375,-0.107692308,no motion detected,no motion detected,empty room
1/10/18,15:42:08,25.56,26.25,25.5,NA,10,10,37,34,0.1,0.34,0.22,NA,375,0.219230769,motion detected,motion detected,3 persons
12/24/17,0:37:41,25.44,25.44,24.94,NA,0,0,0,0,0.07,0.05,NA,0.06,370,-0.023076923,no motion detected,no motion detected,empty room
12/26/17,0:21:33,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:41:34,25.13,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:10:06,25.19,24.94,24.75,25.56,NA,35,57,44,1.27,0.06,0.11,0.13,425,1.176923077,no motion detected,no motion detected,1 person
12/26/17,0:16:27,25.44,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:46:04,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:10:56,25.19,25.25,24.81,25.25,0,0,0,0,0.07,NA,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/26/17,0:22:04,25.38,25.38,NA,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:48:58,NA,25.06,24.63,25.44,9,9,43,29,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,10:37:28,25.13,25.13,24.75,25.75,10,11,49,34,0.08,NA,NA,0.09,NA,0,no motion detected,no motion detected,empty room
12/26/17,1:10:04,25.38,25.38,24.94,25.81,0,0,0,0,0.08,NA,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:23:36,25.38,25.38,24.94,25.81,0,0,0,0,0.08,NA,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:05:01,25.44,25.44,24.94,25.56,0,0,0,0,0.07,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/24/17,1:35:23,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
12/26/17,1:02:24,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:04:45,25.44,25.44,24.94,25.75,0,0,0,0,0.07,NA,NA,0.06,365,0.011538462,no motion detected,no motion detected,empty room
12/25/17,9:37:13,25.06,25.06,24.56,25.44,7,8,38,25,0.08,NA,NA,0.09,NA,0,no motion detected,no motion detected,empty room
1/10/18,16:12:16,25.75,26.19,25.69,25.81,7,6,35,24,0.55,0.65,0.2,0.12,500,1.957692308,motion detected,motion detected,3 persons
1/10/18,16:08:41,25.69,26.13,25.63,25.81,7,7,28,25,NA,0.73,0.35,0.12,475,2.669230769,no motion detected,no motion detected,3 persons
12/26/17,1:09:02,25.38,25.38,24.94,25.75,0,0,0,0,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:13:44,25.06,NA,24.5,25.31,7,7,36,24,0.08,0.05,0.06,NA,NA,-0.196153846,no motion detected,no motion detected,empty room
12/26/17,0:55:46,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:08:35,25.44,25.44,NA,NA,0,0,0,0,0.06,0.05,0.05,0.06,370,0,no motion detected,no motion detected,empty room
12/22/17,11:44:19,25.5,25.56,24.94,25.81,155,235,70,54,1.78,0.63,0.18,0.08,510,2.942307692,motion detected,no motion detected,2 persons
12/22/17,11:19:18,25.25,24.94,24.75,25.56,NA,35,59,45,0.12,0.05,0.06,0.07,440,0.976923077,no motion detected,no motion detected,1 person
1/11/18,0:38:46,25.25,25.25,24.81,25.31,0,0,0,0,0.07,NA,0.05,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,0:55:12,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,NA,0.07,375,0,no motion detected,no motion detected,empty room
12/24/17,0:57:06,25.44,25.44,24.94,NA,0,0,0,0,0.07,NA,NA,0.06,365,-0.153846154,no motion detected,no motion detected,empty room
12/24/17,0:54:02,25.44,25.44,24.94,25.75,0,0,0,0,0.08,0.05,NA,0.06,370,-0.053846154,no motion detected,no motion detected,empty room
12/23/17,1:02:21,25.31,25.31,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.223076923,no motion detected,no motion detected,empty room
12/26/17,0:49:08,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:07:21,25.19,25.25,24.75,25.25,0,0,0,0,0.08,NA,0.05,0.09,345,0,no motion detected,no motion detected,empty room
1/10/18,16:31:40,25.81,26.06,25.69,25.81,5,6,21,19,NA,NA,0.22,0.11,620,2.673076923,no motion detected,no motion detected,3 persons
12/26/17,0:19:31,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,10:59:23,25.06,24.88,24.63,25.5,NA,35,58,45,0.13,0.06,0.06,0.06,395,-0.373076923,no motion detected,no motion detected,1 person
12/22/17,10:58:22,25.06,24.81,24.63,25.56,122,35,57,44,0.25,0.07,NA,0.05,395,-0.653846154,motion detected,no motion detected,1 person
12/26/17,1:20:47,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:31:27,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.05,0.06,370,0,no motion detected,no motion detected,empty room
1/11/18,0:16:18,25.25,25.31,24.81,25.38,0,0,0,0,0.07,0.06,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:14:42,25.25,24.94,24.75,25.56,124,36,60,46,0.09,0.05,0.06,0.06,425,1.219230769,no motion detected,no motion detected,1 person
12/22/17,12:06:47,25.63,27.31,25.06,25.94,157,NA,76,59,0.48,0.08,0.08,0.07,595,1.55,motion detected,no motion detected,2 persons
12/22/17,11:31:02,25.38,25.38,24.88,25.81,157,242,68,54,1.14,0.33,0.23,0.17,450,0.611538462,no motion detected,motion detected,2 persons
12/26/17,0:11:21,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:31:21,25.19,25.19,24.75,25.25,0,0,0,0,0.08,0.05,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/24/17,1:22:07,25.38,25.44,24.88,25.75,0,0,0,0,0.06,0.05,NA,0.06,365,0,no motion detected,no motion detected,empty room
12/25/17,10:08:22,25.06,25.06,24.69,25.63,9,10,45,31,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:24:40,25.38,25.38,24.88,25.75,0,0,0,0,0.06,NA,0.06,0.05,365,0,no motion detected,no motion detected,empty room
1/10/18,16:33:42,25.81,26,25.69,25.88,5,5,28,18,0.09,0.08,0.63,0.11,635,2.811538462,motion detected,motion detected,3 persons
12/25/17,9:53:34,25.06,25.06,24.63,25.63,8,9,40,27,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:42:26,25.31,25.38,24.94,25.75,0,0,0,0,0.07,0.05,NA,0.06,375,0,no motion detected,no motion detected,empty room
12/24/17,0:50:58,25.44,25.38,24.94,25.75,0,0,0,0,0.07,0.05,NA,0.05,370,-0.1,no motion detected,no motion detected,empty room
12/26/17,1:11:36,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,NA,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,0:31:37,25.25,25.25,24.81,25.31,0,0,0,0,0.08,NA,0.05,0.08,345,0,no motion detected,no motion detected,empty room
12/23/17,1:29:55,25.31,25.31,24.88,25.75,0,0,0,0,0.06,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/24/17,0:22:53,25.44,25.44,24.94,NA,0,0,0,0,0.07,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/25/17,10:03:46,25.06,25.06,24.69,25.56,9,10,44,30,0.08,0.05,0.05,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,12:24:09,25.69,28.31,25.13,26,156,243,81,63,0.62,0.7,0.24,0.16,640,0.915384615,no motion detected,no motion detected,2 persons
12/22/17,11:33:05,25.38,25.31,24.88,25.75,157,242,68,53,0.23,0.32,0.13,0.11,450,0.688461538,no motion detected,no motion detected,2 persons
12/24/17,1:10:53,25.38,25.38,24.94,NA,0,0,0,0,0.07,0.05,0.06,0.06,365,-0.138461538,no motion detected,no motion detected,empty room
12/24/17,1:11:54,25.38,25.44,24.94,NA,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.123076923,no motion detected,no motion detected,empty room
12/26/17,1:08:01,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.06,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:36:39,25.44,25.44,24.88,25.81,157,239,70,54,0.63,0.42,0.21,0.15,460,0.453846154,no motion detected,no motion detected,2 persons
12/22/17,11:18:47,25.25,24.94,24.75,25.63,NA,35,60,45,0.94,0.12,0.13,0.06,445,0.946153846,no motion detected,no motion detected,1 person
12/24/17,1:31:49,25.38,25.44,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
1/10/18,16:09:12,25.75,26.13,25.63,25.81,7,7,39,26,0.2,0.2,0.4,0.12,475,2.419230769,no motion detected,motion detected,3 persons
1/11/18,1:05:49,25.19,25.25,24.81,25.25,0,0,0,0,0.08,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
1/11/18,0:18:20,25.19,25.25,24.81,25.38,0,0,0,0,0.07,0.05,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/26/17,0:32:17,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:27:38,25.38,25.38,24.94,NA,0,0,0,0,0.07,0.05,0.06,0.07,375,-0.007692308,no motion detected,no motion detected,empty room
1/10/18,16:14:18,25.75,26.13,25.69,25.81,7,7,39,24,NA,0.4,0.15,0.09,520,2.069230769,no motion detected,no motion detected,3 persons
12/22/17,11:17:15,25.25,24.94,24.75,NA,NA,35,60,45,0.93,NA,0.12,0.08,430,0.946153846,motion detected,no motion detected,1 person
1/11/18,0:32:38,25.19,25.25,24.88,25.31,0,0,0,0,0.07,NA,0.06,0.08,345,0,no motion detected,no motion detected,empty room
12/26/17,0:26:09,25.38,25.38,NA,25.81,0,0,0,0,0.07,0.06,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:40:39,25.31,25.31,24.81,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
1/11/18,0:21:24,25.25,25.25,24.81,25.38,0,0,0,0,0.07,NA,NA,NA,345,0,no motion detected,no motion detected,empty room
12/26/17,0:56:47,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:25:10,25.38,25.38,24.88,25.75,0,0,0,0,0.07,NA,0.06,0.07,365,0,no motion detected,no motion detected,empty room
12/25/17,9:58:40,25.06,25.06,24.63,25.56,9,10,45,31,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
1/10/18,15:37:33,25.56,26.13,25.44,NA,10,10,52,32,0.39,0.44,0.16,0.09,370,0.184615385,motion detected,motion detected,3 persons
12/22/17,11:05:31,25.19,24.88,24.69,25.56,NA,35,58,45,0.08,0.08,NA,0.06,400,0.788461538,no motion detected,no motion detected,1 person
12/25/17,9:14:15,NA,NA,24.56,25.31,7,7,36,24,0.07,0.05,0.06,NA,NA,-0.207692308,no motion detected,no motion detected,empty room
1/10/18,16:53:37,25.88,26.06,25.75,25.88,3,3,19,12,0.32,0.07,NA,0.08,755,2.865384615,motion detected,motion detected,3 persons
12/25/17,9:35:11,25.06,25.06,24.63,25.5,8,8,40,26,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:01:56,25.13,24.88,24.63,25.5,124,35,59,45,0.11,0.12,0.06,0.06,400,0.334615385,no motion detected,no motion detected,1 person
12/24/17,0:19:19,25.44,25.44,NA,NA,0,0,0,0,0.07,0.05,0.05,0.06,370,0,no motion detected,no motion detected,empty room
1/10/18,16:38:49,25.81,26.13,25.75,25.81,4,5,32,16,0.37,0.47,0.17,0.09,680,3.773076923,motion detected,motion detected,3 persons
12/24/17,0:41:16,25.44,25.38,24.94,25.75,0,0,0,0,0.07,NA,NA,0.06,365,-0.119230769,no motion detected,no motion detected,empty room
12/25/17,10:25:13,25.13,25.06,24.69,NA,10,11,47,33,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:30:17,25.38,25.44,24.88,NA,0,0,0,0,0.06,0.06,0.08,0.06,365,0,no motion detected,no motion detected,empty room
12/23/17,0:36:49,25.38,25.38,24.94,NA,0,0,0,0,0.06,0.05,0.05,0.06,375,0,no motion detected,no motion detected,empty room
1/10/18,15:33:58,25.56,26,25.44,NA,10,10,53,33,0.29,0.39,0.11,0.09,370,1.046153846,no motion detected,no motion detected,3 persons
12/25/17,10:42:04,25.13,25.13,24.75,NA,10,12,49,NA,0.08,0.05,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/25/17,10:16:32,25.06,25.06,24.69,NA,10,10,48,33,0.08,NA,NA,0.09,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:49:05,25.38,25.38,24.88,NA,0,0,0,0,0.07,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
12/24/17,0:11:08,25.44,25.44,24.94,25.63,0,0,0,0,0.07,NA,0.05,0.06,370,0,no motion detected,no motion detected,empty room
12/23/17,1:21:45,25.31,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
1/10/18,16:57:12,25.81,26.06,25.75,25.94,3,3,13,10,1.12,0.3,0.26,0.15,750,2.065384615,no motion detected,motion detected,3 persons
12/23/17,0:11:48,25.38,25.44,24.94,25.81,0,0,0,0,0.06,0.05,0.06,0.06,380,0,no motion detected,no motion detected,empty room
1/11/18,1:26:15,25.19,25.19,24.81,25.31,0,0,0,0,0.07,NA,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/24/17,0:59:08,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,365,-0.053846154,no motion detected,no motion detected,empty room
12/22/17,12:03:12,25.56,27.75,25.06,26,156,NA,75,58,0.7,0.1,0.08,0.09,605,2.326923077,motion detected,no motion detected,2 persons
12/24/17,1:41:31,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.07,365,0,no motion detected,no motion detected,empty room
12/24/17,1:36:24,25.38,25.38,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.07,365,0,no motion detected,no motion detected,empty room
12/22/17,12:09:51,25.63,27.44,25.06,25.94,157,245,79,60,0.74,0.15,0.12,0.13,610,0.953846154,motion detected,no motion detected,2 persons
1/10/18,16:06:08,25.69,26.13,25.56,25.81,7,7,29,26,0.14,0.82,0.14,0.09,475,3.007692308,motion detected,no motion detected,3 persons
12/26/17,1:07:30,25.38,25.38,24.94,25.81,0,0,0,0,0.07,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/26/17,0:35:20,25.38,25.38,24.94,25.81,0,0,0,0,0.07,NA,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:00:56,25.44,25.44,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.06,370,-0.234615385,no motion detected,no motion detected,empty room
1/10/18,17:06:23,25.88,26.06,25.81,25.94,149,237,181,24,0.12,0.53,0.11,0.09,785,1.519230769,motion detected,no motion detected,3 persons
12/26/17,1:39:40,25.31,25.38,24.88,25.75,0,0,0,0,0.08,0.05,0.05,NA,NA,0,no motion detected,no motion detected,empty room
12/22/17,11:00:55,25.13,24.88,24.63,25.56,NA,35,58,45,0.11,0.05,0.06,0.06,395,0.061538462,no motion detected,no motion detected,1 person
12/26/17,0:02:40,25.38,25.38,NA,25.88,0,0,0,0,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:47:33,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
12/23/17,0:15:53,25.38,25.38,24.94,25.81,0,0,0,0,0.06,0.05,NA,0.07,375,-0.242307692,no motion detected,no motion detected,empty room
12/25/17,10:31:21,25.13,25.13,24.75,25.75,10,12,50,NA,0.08,0.06,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:36:55,25.38,25.38,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
12/25/17,9:21:24,NA,NA,24.56,25.38,7,7,37,24,0.07,0.05,0.06,0.11,NA,-0.192307692,no motion detected,no motion detected,empty room
12/25/17,10:29:18,25.06,25.13,24.75,NA,10,11,48,34,0.08,0.05,0.05,0.11,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:02:06,25.38,25.44,NA,25.81,0,0,0,0,0.07,0.05,0.08,0.06,380,0,no motion detected,no motion detected,empty room
12/23/17,1:32:59,25.31,25.31,24.88,25.75,0,0,0,0,0.06,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
1/10/18,15:27:20,25.5,25.69,25.38,25.63,10,12,57,36,0.27,0.57,0.13,0.09,370,0.646153846,no motion detected,motion detected,3 persons
1/11/18,1:32:53,25.19,25.19,24.75,25.25,0,0,0,0,0.07,0.05,0.06,0.09,345,0,no motion detected,no motion detected,empty room
12/25/17,10:05:49,25.06,25.06,24.69,NA,9,10,44,29,0.08,0.05,NA,0.11,NA,0,no motion detected,no motion detected,empty room
12/24/17,0:36:09,25.44,25.44,24.94,25.75,0,0,0,0,0.13,0.05,0.18,0.06,370,-0.034615385,no motion detected,no motion detected,empty room
1/10/18,17:03:50,25.88,26.13,25.75,25.94,149,239,185,25,0.13,0.08,NA,0.08,785,1.607692308,motion detected,no motion detected,3 persons
12/24/17,1:33:51,25.38,25.38,24.88,25.75,0,0,0,0,0.07,NA,0.06,0.06,365,0,no motion detected,no motion detected,empty room
1/10/18,16:33:12,25.81,26,25.69,25.88,5,5,21,18,0.15,0.12,0.17,0.09,635,2.823076923,motion detected,no motion detected,3 persons
12/24/17,0:03:59,25.44,25.44,24.94,25.5,0,0,0,0,0.07,0.05,0.05,0.06,370,-0.088461538,no motion detected,no motion detected,empty room
12/26/17,0:03:41,25.38,25.38,NA,25.81,0,0,0,0,0.07,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:30:57,25.31,25.31,24.88,25.75,0,0,0,0,0.07,NA,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/22/17,11:21:51,25.25,NA,24.81,NA,NA,36,60,45,0.48,0.15,0.18,0.11,440,0.719230769,motion detected,no motion detected,1 person
1/11/18,0:21:55,25.25,25.25,24.88,25.31,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/22/17,11:35:38,25.44,25.38,24.88,25.81,157,239,70,54,3.51,0.38,0.22,0.19,450,0.303846154,motion detected,no motion detected,2 persons
12/25/17,10:11:56,25.06,25.13,24.69,25.63,9,10,43,29,0.07,0.06,0.08,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,1:30:26,25.31,25.31,24.88,25.75,0,0,0,0,0.06,NA,0.05,0.06,370,0,no motion detected,no motion detected,empty room
12/24/17,0:24:25,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/22/17,12:01:10,25.56,27.25,NA,25.94,156,243,74,58,0.22,0.06,0.06,0.06,590,2.019230769,no motion detected,no motion detected,2 persons
12/23/17,0:05:10,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.05,0.06,380,0,no motion detected,no motion detected,empty room
12/24/17,1:37:26,25.38,25.44,24.94,25.75,0,0,0,0,0.07,0.05,0.06,0.06,365,0,no motion detected,no motion detected,empty room
12/24/17,0:14:12,25.44,25.44,24.94,NA,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/23/17,0:57:15,25.38,25.38,24.94,25.75,0,0,0,0,0.06,0.06,NA,0.06,370,-0.046153846,no motion detected,no motion detected,empty room
12/23/17,1:12:34,25.38,25.38,24.88,25.88,0,0,0,0,0.07,0.05,NA,0.07,370,-0.080769231,no motion detected,no motion detected,empty room
1/11/18,0:06:05,25.19,25.25,24.88,25.38,0,0,0,0,0.07,0.05,0.05,0.09,345,0,no motion detected,no motion detected,empty room
12/25/17,10:35:56,25.13,25.13,24.75,25.75,10,12,50,NA,0.08,0.05,0.06,0.09,NA,0,no motion detected,no motion detected,empty room
12/25/17,9:23:57,NA,25.06,24.56,25.44,7,8,37,24,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
12/23/17,0:39:53,25.38,25.38,24.94,25.63,0,0,0,0,0.07,0.05,0.06,0.06,375,0,no motion detected,no motion detected,empty room
12/22/17,11:22:22,25.31,NA,24.81,NA,NA,35,60,46,0.65,0.08,0.11,0.07,445,0.830769231,no motion detected,no motion detected,1 person
12/23/17,1:25:20,25.38,25.31,24.88,25.75,0,0,0,0,0.07,0.05,0.06,0.06,370,0,no motion detected,no motion detected,empty room
12/24/17,0:32:04,25.44,25.44,24.94,NA,0,0,0,0,0.06,0.05,0.06,0.05,370,0,no motion detected,no motion detected,empty room
12/26/17,1:05:28,25.38,25.38,24.94,25.81,0,0,0,0,0.08,0.05,NA,NA,NA,0,no motion detected,no motion detected,empty room
12/24/17,1:21:36,25.38,25.38,24.88,NA,0,0,0,0,0.08,NA,0.06,0.07,365,0,no motion detected,no motion detected,empty room
12/25/17,9:43:52,25.06,25.06,24.63,25.44,8,9,41,28,0.08,0.05,0.06,NA,NA,0,no motion detected,no motion detected,empty room
1/11/18,1:31:52,25.19,25.19,24.75,25.25,0,0,0,0,0.08,NA,0.05,0.09,345,0,no motion detected,no motion detected,empty room
